clues,institucion_siglas,institución,entidad,municipio,tipo_establecimiento,clave_tipologia,nombre_tipologia,nivel_atencion,sector,nombre_unidad,direccion_completa,latitud,longitud
JCIMS001346,IMSS,Instituto Mexicano del Seguro Social,JALISCO,PUERTO VALLARTA,Consulta Externa,UMF,Unidad de Medicina Familiar,Primer Nivel,Público,UMF 179 LAS PAROTAS,"CALLE SAGITARIO 206, COLONIA BOSQUE DEL PROGRESO, PUERTO VALLARTA, JALISCO, CP. 48290",20.675421,-105.204564
JCIMS001392,IMSS,Instituto Mexicano del Seguro Social,JALISCO,TLAJOMULCO DE ZUÑIGA,Hospitalización,HGR,Hospital General Regional,Segundo Nivel,Público,HGR 180 TLAJOMULCO,"CARRETERA SAN. SEBASTIAN-SANTA FE 1000, FRACCIONAMIENTO LOS ENCINOS, TLAJOMULCO DE ZUÑIGA, JALISCO, CP. 45653",20.5078171,-103.3990752
JCIMS001404,IMSS,Instituto Mexicano del Seguro Social,JALISCO,IXTLAHUACAN DE LOS MEMBRILLOS,Consulta Externa,UMF,Unidad de Medicina Familiar,Primer Nivel,Público,UMF 181 LOS SABINOS,"AVENIDA VALLE DE LOS SABINOS 1, HACIENDA LA CAPILLA, IXTLAHUACAN DE LOS MEMBRILLOS, JALISCO, CP. 45870",20.3483188,-103.1921455
JCIMS001416,IMSS,Instituto Mexicano del Seguro Social,JALISCO,ZAPOPAN,Consulta Externa,UMF,Unidad de Medicina Familiar,Primer Nivel,Público,UMF 182 TESISTÁN,"CALLE DEL CAPULÍN SIN NUMERO, COLONIA TESISTÁN, ZAPOPAN, JALISCO, CP. 45200",20.7869849,-103.4822869
JCIMS001445,IMSS,Instituto Mexicano del Seguro Social,JALISCO,TONALA,Consulta Externa,UMF,Unidad de Medicina Familiar,Primer Nivel,Público,UMF 184 CERRO DE LA REINA,"AVENIDA JUÁREZ 663, COLONIA COYULA, TONALA, JALISCO, CP. 45410",20.652615,-103.229499
JCIMS001462,IMSS,Instituto Mexicano del Seguro Social,JALISCO,TECHALUTA DE MONTENEGRO,Consulta Externa,UMF,Unidad de Medicina Familiar,Primer Nivel,Público,UMF 65 TECHALUTA,"CALLE EMILIANO ZAPATA 37, COLONIA TECHALUTA, TECHALUTA DE MONTENEGRO, JALISCO, CP. 49230",20.0699,-103.5483
JCIMS001486,IMSS,Instituto Mexicano del Seguro Social,JALISCO,ARANDAS,Hospitalización,HGS,Hospital General de Subzona,Segundo Nivel,Público,HOSPITAL GENERAL DE SUBZONA ARANDAS NO.185 JALISCO,"CALLE PRIMERA PONIENTE 30, FRACCIONAMIENTO RINCONADA DE LOS VÁZQUEZ, ARANDAS, JALISCO, CP. 47185",20.7126198,-102.3730311
JCIST000016,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,AMECA,Consulta Externa,UMF,Unidad de Medicina Familiar,Primer Nivel,Público,UMF AMECA,"CALLE PORTEZUELO 25, RANCHERÍA  EL NOGAL, AMECA, JALISCO, CP. 46627",20.5528948,-104.0487618
JCIST000021,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,AUTLAN DE NAVARRO,Consulta Externa,CMF,Clínica de Medicina Familiar ,Primer Nivel,Público,CMF AUTLAN DE NAVARRO,"CALLE DOMINGO PÉREZ 117, COLONIA LAS CEIBAS, AUTLAN DE NAVARRO, JALISCO, CP. 48904",19.7681751,-104.3809703
JCIST000033,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,LA BARCA,Consulta Externa,UMF,Unidad de Medicina Familiar,Primer Nivel,Público,UMF LA BARCA,"CALLE RÍO LERMA 183, COLONIA LOMA BONITA, LA BARCA, JALISCO, CP. 47913",20.2929927,-102.5554239
JCIST000045,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,ZAPOTLAN EL GRANDE,Hospitalización,CH,Clínica Hospital,Segundo Nivel,Público,CH CD. GUZMÁN,"AVENIDA VENUSTIANO CARRANZA 61, COLONIA FRANCISCO I. MADERO, ZAPOTLAN EL GRANDE, JALISCO, CP. 49095",19.6849072,-103.4677398
JCIST000050,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,COCULA,Consulta Externa,UMF,Unidad de Medicina Familiar,Primer Nivel,Público,UMF COCULA,"CALLE SAN DIEGO 457, COLONIA LA ASCENCIÓN, COCULA, JALISCO, CP. 48500",20.3570806,-103.8167132
JCIST000062,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,EL GRULLO,Consulta Externa,UMF,Unidad de Medicina Familiar,Primer Nivel,Público,UMF EL GRULLO,"CALLE JUAN VALDIVIA 283, COLONIA EL GRULLO, EL GRULLO, JALISCO, CP. 48743",19.7990399,-104.2150488
JCIST000074,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,GUADALAJARA,Consulta Externa,CMF,Clínica de Medicina Familiar ,Primer Nivel,Público,"CMF ""DR. ARTURO GLEZ."", GUADALAJARA # 1","CALLE CENTRO MÉDICO 953, FRACCIONAMIENTO INDEPENDENCIA ORIENTE, GUADALAJARA, JALISCO, CP. 44340",20.688022,-103.3300805
JCIST000086,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,PUERTO VALLARTA,Hospitalización,CH,Clínica Hospital,Segundo Nivel,Público,CH PUERTO VALLARTA,"CALLE   CARLOS JONGITUD ESQUINA FRANCISCO VILLA 100, COLONIA FOVISSSTE 2, , PUERTO VALLARTA, JALISCO, CP. 48326",20.6466548,-105.2203837
JCIST000091,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,TECOLOTLAN,Consulta Externa,UMF,Unidad de Medicina Familiar,Primer Nivel,Público,UMF TECOLOTLÁN,"CALLE RAMÓN CORONA 26, NINGUNO TECOLOTLAN, TECOLOTLAN, JALISCO, CP. 48540",20.20367,-104.05109
JCIST000103,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,TEOCALTICHE,Consulta Externa,UMF,Unidad de Medicina Familiar,Primer Nivel,Público,UMF TEOCALTICHE,"CALLE JAZMÍN 24, COLONIA MARAVILLAS, TEOCALTICHE, JALISCO, CP. 47204",21.4245247,-102.5726008
JCIST000115,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,TEPATITLAN DE MORELOS,Consulta Externa,UMF,Unidad de Medicina Familiar,Primer Nivel,Público,UMF TEPATITLÁN DE MORELOS,"CALLE PRIV. MANUEL ALTAMIRANO 363, COLONIA EL PIPON, TEPATITLAN DE MORELOS, JALISCO, CP. 47600",20.809214,-102.765862
JCIST000120,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,TOMATLAN,Consulta Externa,UMF,Unidad de Medicina Familiar,Primer Nivel,Público,UMF TOMATLÁN,"CALLE REVOLUCIÓN 100, COLONIA LAS DELICIAS, TOMATLAN, JALISCO, CP. 48450",19.9390286,-105.2505888
JCIST000132,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,ZAPOPAN,Hospitalización,HR,Hospital Regional,Tercer Nivel,Público,"HR/HAE ""VALENTÍN GÓMEZ FARIAS"", ZAPOPAN","AVENIDA SOLEDAD OROZCO 203  , COLONIA CENTRO, ZAPOPAN, JALISCO, CP. 99999",20.7186359,-103.3873164
JCIST000144,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,TEQUILA,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF TEQUILA,"CALLE MAIZ 63, COLONIA LA MEZCALERA, TEQUILA, JALISCO, CP. 46403",20.8769988,-103.8388776
JCIST000156,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,ACATLAN DE JUAREZ,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF ACATLÁN DE JUÁREZ,"CALLE NUÑEZ MORQUECHO 81, COLONIA CENTRO, ACATLAN DE JUAREZ, JALISCO, CP. 45700",20.4215264,-103.5921339
JCIST000161,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,AHUALULCO DE MERCADO,Consulta Externa,UMF,Unidad de Medicina Familiar,Primer Nivel,Público,UMF AHUALULCO DE MERCADO,"CALLE 5 DE FEBRERO 34, COLONIA LA ESTACIÓN, AHUALULCO DE MERCADO, JALISCO, CP. 46735",20.6981199,-103.9738083
JCIST000173,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,ARANDAS,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF ARANDAS,"CALLE MADERO 76, COLONIA ARANDAS, ARANDAS, JALISCO, CP. 47180",20.7053613,-102.3441033
JCIST000185,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,EL ARENAL,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF EL ARENAL,"CALLE 5 DE MAYO 92, PUEBLO HIPODROMO, EL ARENAL, JALISCO, CP. 45350",20.7751895,-103.6927056
JCIST000190,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,ATOTONILCO EL ALTO,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF ATOTONILCO EL ALTO,"CALLE FRANCISCO I. MADERO 95, COLONIA CENTRO, ATOTONILCO EL ALTO, JALISCO, CP. 47750",20.5496474,-102.5066802
JCIST000202,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,AYOTLAN,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF AYOTLÁN,"CALLE ZARAGOZA 9, COLONIA CENTRO, AYOTLAN, JALISCO, CP. 47930",20.529299,-102.3277257
JCIST000214,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,AYUTLA,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF AYUTLA,"CALLE GPE. VICTORIA  28-A, COLONIA AYUTLA, AYUTLA, JALISCO, CP. 48050",20.1307272,-104.3461323
JCIST000226,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,BOLAÑOS,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF BOLAÑOS,"CALLE VICENTE GUERRERO 4, COLONIA BOLAÑOS, BOLAÑOS, JALISCO, CP. 46130",21.8748085,-104.0128076
JCIST000231,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,CABO CORRIENTES,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF EL TUITO,"CALLE PRIMERO DE ABRIL 67, COLONIA CENTRO, CABO CORRIENTES, JALISCO, CP. 48400",20.3196386,-105.3268647
JCIST000243,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,CASIMIRO CASTILLO,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF CASIMIRO CASTILLO,"CALLE LUIS CABRERA 5, COLONIA CASIMIRO CASTILLO, CASIMIRO CASTILLO, JALISCO, CP. 48930",19.6010426,-104.4351884
JCIST000255,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,CIHUATLAN,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF CIHUATLÁN,"CALLE FRANCISCA CHÁVEZ CORTÉZ 127, COLONIA CIHUATLAN, CIHUATLAN, JALISCO, CP. 48970",19.2394438,-104.5634061
JCIST000260,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,CIHUATLAN,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF SAN PATRICIO MELAQUE,"CALLE CLEMENTE OROZCO 29, COLONIA SAN PATRICIO MELAQUE, CIHUATLAN, JALISCO, CP. 48980",19.2225796,-104.7014782
JCIST000272,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,COLOTLAN,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF COLOTLÁN,"CALLE CENTENARIO 10, COLONIA CENTRO, COLOTLAN, JALISCO, CP. 46200",22.1180631,-103.262363
JCIST000284,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,CUAUTITLAN DE GARCIA BARRAGAN,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF CUAUTITLÁN,"CALLE JUAREZ 50, COLONIA CUAUTITLAN, CUAUTITLAN DE GARCIA BARRAGAN, JALISCO, CP. 48950",19.4489599,-104.3610173
JCIST000296,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,CUQUIO,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF CUQUIO,"CALLE CUAUHTÉMOC 290, PUEBLO CENTRO, CUQUIO, JALISCO, CP. 45480",20.9306992,-103.0261443
JCIST000301,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,CHAPALA,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF CHAPALA,"CALLE PRIVADA FRANCISCO I. MADERO 102, COLONIA CENTRO, CHAPALA, JALISCO, CP. 45900",20.2934469,-103.1917456
JCIST000313,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,DEGOLLADO,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF DEGOLLADO,"CALLE OBREGÓN 124, COLONIA CENTRO, DEGOLLADO, JALISCO, CP. 47980",20.4465299,-102.1367907
JCIST000325,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,ENCARNACION DE DIAZ,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF ENCARNACIÓN DE DÍAZ,"CALLE CARLOS CUÉLLAR SIN NUMERO, COLONIA LA ESPERANZA, ENCARNACION DE DIAZ, JALISCO, CP. 47270",21.5262,-102.241
JCIST000330,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,ETZATLAN,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF ETZATLÁN,"CALLE HIDALGO 180, COLONIA CENTRO, ETZATLAN, JALISCO, CP. 46500",20.7636579,-104.0781033
JCIST000342,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,GUADALAJARA,Consulta Externa,CMCT,Consultorio Médico en Centro de Trabajo,Primer Nivel,Público,CMCT PALACIO FEDERAL,"CALLE ALCALDE 500, COLONIA CENTRO, GUADALAJARA, JALISCO, CP. 44200",20.6849389,-103.3477454
JCIST000354,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,GUADALAJARA,Consulta Externa,CMCT,Consultorio Médico en Centro de Trabajo,Primer Nivel,Público,CMCT F.S.T.S.E.,"CALLE MARÍANO BARCENAS 1115, COLONIA JARDÍNES ALCALDE, GUADALAJARA, JALISCO, CP. 44298",20.6936896,-103.3517491
JCIST000366,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,GUADALAJARA,Consulta Externa,CMF,Clínica de Medicina Familiar ,Primer Nivel,Público,CMF GUADALAJARA # 2,"CALLE GRAL EULOGIO PARRA 660, COLONIA SANTA TERESITA, GUADALAJARA, JALISCO, CP. 44600",20.68741,-103.36932
JCIST000371,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,GUADALAJARA,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF U.H. FOVISSSTE MIRAVALLE,"CALLE CERRADA TEUCHITLÁN MANZANA 12 LOCAL ""J"" CATRA FOVISSSTE MIRAVALLE  SIN NUMERO  , COLONIA CERRADA TEUCHITLÁN MANZANA 12 LOCAL ""J"" CATRA FOVISSSTE MIRAVALLE , GUADALAJARA, JALISCO, CP. 44990",20.6060582,-103.3528313
JCIST000383,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,GUADALAJARA,Consulta Externa,CMCT,Consultorio Médico en Centro de Trabajo,Primer Nivel,Público,CMCT U.S.E.D.J.,"CALLE Av. Central # 615, Col. Residencial poniente 615, NINGUNO Av. Central # 615, Col. Residencial poniente, GUADALAJARA, JALISCO, CP. 45136",20.72504,-103.4301566
JCIST000395,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,GUADALAJARA,Consulta Externa,CMF,Clínica de Medicina Familiar ,Primer Nivel,Público,CMF GUADALAJARA # 3,"CALLE JUAN SUÁREZ DE PERALTA 3055, COLONIA UNIDAD HABITACIONAL VICENTE GUERRERO, GUADALAJARA, JALISCO, CP. 44860",20.6487261,-103.296829
JCIST000400,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,GUADALAJARA,Consulta Externa,CMCT,Consultorio Médico en Centro de Trabajo,Primer Nivel,Público,CMCT S.N.T.E.,"CALLE 74 240, COLONIA GUADALAJARA, GUADALAJARA, JALISCO, CP. 44730",20.6681253,-103.3060865
JCIST000424,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,GUADALAJARA,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF U.H.F. UNIDAD MODELO,"CALLE MARCELINO GARCÍA BARRAGÁN 715, COLONIA UNIDAD MODELO GUADALAJARA, GUADALAJARA, JALISCO, CP. 44420",20.6598023,-103.33036
JCIST000436,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,HUEJUCAR,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF HUEJÚCAR,"CALLE CENTENARIO 18, PUEBLO CENTRO, HUEJUCAR, JALISCO, CP. 46260",22.3569752,-103.2114129
JCIST000441,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,HUEJUQUILLA EL ALTO,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF HUEJUQUILLA EL ALTO,"CALLE IGNACIO ALLENDE 24, COLONIA CENTRO, HUEJUQUILLA EL ALTO, JALISCO, CP. 46000",22.6289973,-103.8994893
JCIST000453,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,LA HUERTA,Consulta Externa,UMF,Unidad de Medicina Familiar,Primer Nivel,Público,UMF LA HUERTA,"CALLE JOSEFA ORTIZ DE DOMINGUEZ 10, COLONIA LA HUERTA, LA HUERTA, JALISCO, CP. 48850",19.4823009,-104.641183
JCIST000465,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,IXTLAHUACAN DE LOS MEMBRILLOS,Consulta Externa,UMF,Unidad de Medicina Familiar,Primer Nivel,Público,UMF ATEQUIZA,"CALLE C.B.  36, COLONIA CENTRO, IXTLAHUACAN DE LOS MEMBRILLOS, JALISCO, CP. 45850",20.3992414,-103.1430519
JCIST000470,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,JALOSTOTITLAN,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF JALOSTOTITLÁN,"CALLE SANTA ISABEL 37-A, COLONIA LA LUZ, JALOSTOTITLAN, JALISCO, CP. 47120",21.165904,-102.4664612
JCIST000482,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,JESUS MARIA,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF JESUS MARÍA,"CALLE ALDAMA 112, COLONIA CENTRO, JESUS MARIA, JALISCO, CP. 47950",20.607437,-102.2228756
JCIST000494,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,JOCOTEPEC,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF JOCOTEPEC,"CALLE MATAMOROS SUR 108, COLONIA CENTRO, JOCOTEPEC, JALISCO, CP. 45800",20.284152,-103.4285853
JCIST000506,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,LAGOS DE MORENO,Consulta Externa,CMF,Clínica de Medicina Familiar ,Primer Nivel,Público,CMF LAGOS DE MORENO,"AVENIDA JALISCO 120, COLONIA LA ADELITA, LAGOS DE MORENO, JALISCO, CP. 47410",21.3743616,-101.9286811
JCIST000511,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,MAGDALENA,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF MAGDALENA,"CALLE FELIX MARÍA MARTÍNEZ 49, COLONIA CENTRO, MAGDALENA, JALISCO, CP. 46470",20.9094054,-103.978706
JCIST000523,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,MASCOTA,Consulta Externa,UMF,Unidad de Medicina Familiar,Primer Nivel,Público,UMF MASCOTA,"CALLE JUAN DÍAZ DE SANDI 83, COLONIA MASCOTA, MASCOTA, JALISCO, CP. 46900",20.522967,-104.7868245
JCIST000535,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,MAZAMITLA,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF MAZAMITLA,"CALLE MIGUEL HIDALGO 38-1, COLONIA CENTRO, MAZAMITLA, JALISCO, CP. 49500",19.9135952,-103.0197921
JCIST000540,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,MEZQUITIC,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF MEZQUITIC,"CALLE BENITO JUÁREZ 45, COLONIA CENTRO, MEZQUITIC, JALISCO, CP. 46040",22.3878123,-103.7265998
JCIST000564,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,OCOTLAN,Consulta Externa,UMF,Unidad de Medicina Familiar,Primer Nivel,Público,UMF OCOTLAN,"CALLE JAZMÍN 85 85, COLONIA NUEVO PORVENIR, OCOTLAN, JALISCO, CP. 47882",20.3439003,-102.7655118
JCIST000576,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,OJUELOS DE JALISCO,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF OJUELOS DE JALISCO,"CALLE ALLENDE 15-B, COLONIA CENTRO, OJUELOS DE JALISCO, JALISCO, CP. 47540",21.8636719,-101.5887183
JCIST000593,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,PONCITLAN,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF PONCITLÁN,"CALLE BENITO JUÁREZ 56, COLONIA CENTRO, PONCITLAN, JALISCO, CP. 45959",20.3840227,-102.9276019
JCIST000610,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,VILLA PURIFICACION,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF VILLA PURIFICACIÓN,"CALLE HIDALGO 350, COLONIA VILLA PURIFICACION, VILLA PURIFICACION, JALISCO, CP. 48800",19.7188483,-104.6101489
JCIST000622,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,EL SALTO,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF EL SALTO,"CALLE PINO SUÁREZ 48, COLONIA CENTRO, EL SALTO, JALISCO, CP. 45680",20.5193449,-103.1790875
JCIST000634,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,SAN JUAN DE LOS LAGOS,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF SAN JUAN DE LOS LAGOS,"CALLE AGUSTÍN YÁÑEZ 134, COLONIA LA MARTINICA, SAN JUAN DE LOS LAGOS, JALISCO, CP. 47020",21.2413231,-102.3253154
JCIST000646,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,SAN JULIAN,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF SAN JULIÁN,"CALLE ZARAGOZA 96, COLONIA CENTRO, SAN JULIAN, JALISCO, CP. 47170",21.0094621,-102.1747523
JCIST000651,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,SAN MARTIN HIDALGO,Consulta Externa,CAF,Consultorio de Atención Familiar,Primer Nivel,Público,CAF SAN MARTÍN HIDALGO,"CALLE ZONA DEL RÍO 75, NINGUNO CENTRO, SAN MARTIN HIDALGO, JALISCO, CP. 46770",20.4342366,-103.9292782
JCIST000663,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,JALISCO,SAN MIGUEL EL ALTO,Consulta Externa,UMF,Unidad de Medicina Familiar,Primer Nivel,Público,UMF SAN MIGUEL EL ALTO,"CALLE ROMÁN PÉREZ PÉREZ 2, FRACCIONAMIENTO LOS PRADOS, SAN MIGUEL EL ALTO, JALISCO, CP. 47147",21.0292101,-102.4155615
